id,city,x,y,z
4606,Zptvv,11.535,49.731,946.336
4607,Nmwdt,14.361,52.204,673.907
4608,Pmkzs,9.321,53.793,524.043
4609,Dagys,12.900,50.758,453.050
4610,Qonxs,11.463,49.328,85.393
4611,Uzven,7.044,52.450,879.238
4612,Pqkth,8.418,54.967,401.997
4613,Zqppu,7.381,53.903,760.908
4614,Pyijl,7.314,52.171,942.867
4615,Cwrdi,9.592,49.975,135.278
4616,Ahcji,6.833,53.808,689.666
4617,Liwyx,13.026,51.686,938.155
4618,Vebis,10.475,50.743,932.004
4619,Ejbfk,8.184,53.925,487.301
4620,Cjklq,8.283,53.143,467.482
4621,Oepon,11.152,52.466,838.780
4622,Ecdtl,12.077,49.776,324.894
4623,Jqorh,7.350,51.549,254.963
4624,Pcyzq,13.743,48.606,90.138
4625,Hwjoe,10.855,50.556,305.878
4626,Ndpum,14.255,51.705,187.734
4627,Kxnuj,7.975,49.320,413.750
4628,Miuqo,9.554,53.632,357.585
4629,Cizec,11.880,47.702,664.538
4630,Zzlbd,14.076,54.411,632.587
4631,Jhlmz,10.750,51.524,787.500
4632,Wdocz,10.313,48.787,342.587
4633,Pustu,6.800,51.728,327.862
4634,Kefvz,11.476,49.120,449.539
4635,Vgdmm,12.158,52.244,209.813
4636,Guklh,12.445,54.187,119.360
4637,Cksdd,11.950,47.931,243.010
4638,Gmfov,12.351,51.713,135.286
4639,Dldmx,11.415,50.310,508.400
4640,Xrzxq,9.277,49.042,61.911
4641,Mgwrg,10.139,51.503,921.401
4642,Zxcfu,7.412,53.964,10.448
4643,Gxdyz,8.715,53.826,812.152
4644,Ypasi,13.109,48.634,870.187
4645,Ahari,6.934,49.949,346.599
4646,Cmttc,9.192,52.317,758.702
4647,Dgded,11.932,51.050,814.872
4648,Tpxxx,9.195,54.244,25.615
4649,Nkdpb,10.471,54.343,187.938
4650,Ryrml,12.828,50.996,721.817
4651,Tdjdh,11.251,47.821,504.600
4652,Peiey,10.259,50.811,898.594
4653,Aapkx,7.471,50.103,767.356
4654,Eejai,9.654,53.360,575.552
4655,Mhaqe,9.754,50.341,118.442
4656,Ydhgo,11.622,52.188,137.915
4657,Dkqnn,8.820,53.404,841.166
4658,Zaedt,13.640,53.573,490.268
4659,Qjojv,11.039,53.601,500.870
4660,Weyvf,12.650,52.243,871.014
4661,Xeglk,12.624,53.766,562.373
4662,Afmuv,6.881,50.323,519.866
4663,Mxuvg,12.790,52.927,888.010
4664,Znzel,10.803,54.150,131.431
4665,Hvjqe,7.335,51.463,685.576
4666,Kceiq,8.817,47.812,90.910
4667,Naxjr,9.364,54.030,718.655
4668,Kqvud,11.410,49.132,480.288
4669,Mqfcm,11.092,52.668,49.647
4670,Wxbch,9.133,51.588,201.587
4671,Cydkb,6.915,53.645,22.787
4672,Hlifa,10.021,48.958,428.220
4673,Heffs,10.622,51.089,291.410
4674,Swdxh,12.820,51.679,649.126
4675,Bnopm,9.045,48.924,750.145
4676,Yhcnu,6.787,49.473,667.478
4677,Simgm,12.429,52.616,613.106
4678,Wlfgx,11.394,50.166,492.939
4679,Anwnh,7.670,50.411,788.858
4680,Salyu,10.047,48.596,55.677
4681,Egovu,11.188,47.616,314.108
4682,Wmetd,11.443,49.776,817.903
4683,Pyskf,14.825,50.979,132.610
4684,Fkhgf,13.014,52.132,909.084
4685,Qfmfg,9.766,51.985,290.792
4686,Sdqdi,9.780,48.594,709.988
4687,Xndwq,6.948,49.777,49.897
4688,Zwwhn,11.071,51.884,596.154
4689,Pkmdq,9.235,54.277,553.787
4690,Phnhr,10.370,51.957,234.178
4691,Amtcj,9.017,53.447,140.714
4692,Itrth,7.743,51.477,438.090
4693,Osytx,12.399,49.253,225.971
4694,Htkdr,10.232,51.336,34.107
4695,Lydgy,7.554,51.832,833.142
4696,Ektkd,10.264,50.552,872.463
4697,Ajtzy,10.749,48.971,774.307
4698,Tyuss,12.634,54.459,870.324
4699,Xacjy,9.272,50.758,334.967
4700,Skujf,11.749,52.065,691.928
4701,Mkqxk,9.839,50.762,284.122
4702,Kffpx,11.907,48.946,265.054
4703,Uzydw,12.394,48.144,496.794
4704,Lvjcv,13.810,52.146,288.181
4705,Knwhq,13.805,50.837,239.256
4706,Cgmxr,13.225,48.776,528.723
4707,Smpjr,10.141,49.811,1.044
4708,Yohji,13.158,53.209,-3.158
4709,Ebcor,11.230,47.567,574.408
4710,Eurus,10.172,48.509,495.221
4711,Hjxlc,10.542,47.934,597.741
4712,Hrgve,13.427,52.282,771.169
4713,Ddkvh,9.355,51.228,330.600
4714,Escxq,8.740,54.012,553.118
4715,Wsktb,12.049,54.326,186.254
4716,Fqcuc,6.657,49.893,383.865
4717,Bejwm,7.486,51.067,812.845
4718,Aqmwr,11.690,51.690,272.406
4719,Dzqgr,11.754,49.034,867.385
4720,Iolep,10.686,49.334,577.718
4721,Abktp,9.012,52.630,457.706
4722,Nmgdl,12.394,50.643,205.942
4723,Oxzsh,10.569,51.924,492.417
4724,Xddkw,9.734,49.392,752.602
4725,Csvon,8.052,54.326,409.103
4726,Deuvz,8.592,51.882,839.436
4727,Hvywz,9.005,50.046,750.016
4728,Haihe,13.896,52.054,928.374
4729,Nvnpz,9.399,49.786,91.895
4730,Ukcta,9.503,51.696,833.226
4731,Fmscz,13.127,53.811,572.819
4732,Cfgdf,7.990,49.070,318.714
4733,Eejdj,9.106,52.370,860.924
4734,Qllkg,13.813,50.952,874.088
4735,Dotbu,10.985,52.995,27.029
4736,Pugda,11.340,52.467,637.433
4737,Wobfi,10.447,47.940,315.100
4738,Pbzuh,6.841,50.340,788.615
4739,Wdzkm,6.424,51.453,10.154
4740,Yaxiq,10.683,53.662,659.205
4741,Ciram,7.930,53.665,5.761
4742,Jwxgc,6.752,49.357,27.804
4743,Iygdj,8.358,49.396,739.042
4744,Zmsbf,12.158,51.401,835.207
4745,Qzdco,12.054,53.092,121.649
4746,Iajai,14.328,53.189,165.937
4747,Hqjdh,13.862,54.104,381.578
4748,Vhxyy,12.849,51.297,726.745
4749,Bqbod,10.702,53.780,719.011
4750,Mykot,7.911,53.009,260.904
4751,Pfhdk,7.567,49.793,812.897
4752,Zrifl,13.401,52.100,153.684
4753,Krdmn,11.746,49.249,349.548
4754,Jahoz,14.070,51.415,320.160
4755,Qmedt,14.083,52.868,618.870
4756,Lxnpq,7.464,50.267,507.885
4757,Upwsl,10.693,53.184,681.527
4758,Zrbaq,11.541,51.377,500.593
4759,Ftfid,12.582,53.311,295.729
4760,Dvqvd,11.146,47.907,671.673
4761,Ycwua,9.803,52.775,831.931
4762,Ipuhd,9.722,51.103,5.449
4763,Liibt,10.696,48.088,386.465
4764,Sqjir,8.387,49.466,766.189
4765,Keedy,10.520,47.951,944.914
4766,Cpkex,9.101,49.298,588.754
4767,Srexy,11.573,52.787,414.534
4768,Bkrnu,12.611,54.427,219.331
4769,Uieif,9.034,52.157,886.690
4770,Ocssx,12.833,52.274,535.558
4771,Htxoz,7.269,50.220,593.700
4772,Chnwm,7.482,51.696,728.868
4773,Vtnaw,11.148,51.737,694.741
4774,Fgcph,10.366,52.250,461.867
4775,Omros,12.342,48.903,925.628
4776,Ytavi,12.309,49.061,424.599
4777,Nyzkr,6.702,53.740,148.273
4778,Hgnor,8.833,54.740,327.803
4779,Alxyl,13.675,50.936,34.250
4780,Disjr,11.232,54.059,36.899
4781,Trpuj,8.759,51.141,270.834
4782,Ztqkc,9.491,51.443,820.775
4783,Eykau,12.031,53.708,813.570
4784,Zdqtr,14.053,54.445,417.120
4785,Gwyvf,8.411,49.427,857.461
4786,Bekrq,11.294,51.193,83.137
4787,Qnyif,9.737,53.118,413.835
4788,Nybyz,7.245,53.339,193.080
4789,Rdkoq,13.284,52.038,62.872
4790,Oqyvo,12.450,52.864,376.146
4791,Irmtd,7.972,50.934,73.710
4792,Kxkyl,10.760,49.888,814.679
4793,Zeuhf,11.493,51.706,962.497
4794,Uapbs,9.663,49.472,742.132
4795,Aqstc,9.967,49.348,235.672
4796,Vsqsq,12.393,54.349,319.182
4797,Lbcgj,7.536,51.931,30.127
4798,Ymgst,9.345,50.796,19.022
4799,Jozmk,12.395,53.000,388.208
4800,Ayxtz,9.819,47.822,450.621
4801,Pbshv,13.079,54.658,187.222
4802,Mcqcd,11.002,53.449,439.797
4803,Irhgm,11.311,53.797,76.259
4804,Dcwvz,11.778,53.002,251.805
4805,Dzrix,12.403,52.951,277.619
4806,Ozsox,7.066,49.546,731.235
4807,Rktbx,14.038,54.179,368.254
4808,Mohcu,9.000,52.745,665.238
4809,Akcjv,11.022,50.240,351.081
4810,Ihobd,6.602,50.362,100.435
4811,Ommox,6.466,50.194,113.439
4812,Ligks,13.869,52.261,516.626
4813,Nkklj,12.838,52.143,832.120
4814,Fyoyq,9.500,51.685,924.209
4815,Jzqmx,11.475,51.982,719.126
4816,Dwuja,13.323,54.797,48.193
4817,Omyeb,10.235,53.715,451.354
4818,Orikh,9.009,48.441,452.950
4819,Fvdts,13.078,52.747,858.957
4820,Ugkkv,13.002,53.769,795.982
4821,Rjrfg,12.977,53.304,306.618
4822,Oselv,10.227,50.115,463.702
4823,Qroaj,8.463,54.363,442.499
4824,Hkoyh,11.796,51.755,15.869
4825,Xaguf,11.686,51.087,671.405
4826,Qlxbz,8.259,51.921,51.423
4827,Zmjmg,12.974,53.066,139.869
4828,Ujcvg,8.603,54.247,928.409
4829,Efvdg,13.842,53.954,672.385
4830,Sftma,9.136,53.185,509.244
4831,Htufd,8.532,47.971,223.775
4832,Qlkuw,8.006,51.435,771.100
4833,Gsjeq,8.580,49.092,221.110
4834,Suvpl,12.890,51.102,607.537
4835,Agtue,11.997,51.075,100.059
4836,Mupqb,10.113,54.474,685.136
4837,Txzzb,13.299,54.779,31.499
4838,Lkeoz,9.653,49.391,115.981
4839,Qhglh,10.826,53.916,826.644
4840,Ghbla,14.032,51.650,815.566
4841,Uaunt,10.855,48.373,138.645
4842,Vauhe,10.637,54.250,355.271
4843,Ijznh,9.233,48.373,584.324
4844,Rkoav,9.970,52.617,675.810
4845,Eluax,7.817,47.853,778.178
4846,Iojxc,12.286,54.253,196.082
4847,Hklup,8.430,54.808,503.763
4848,Vqhkn,14.340,51.815,333.849
4849,Viqas,6.695,49.793,246.715
4850,Bgcro,8.065,49.582,567.392
4851,Vwxfn,14.086,52.512,354.826
4852,Lpejo,10.738,48.361,440.469
4853,Rowpo,14.538,52.176,897.709
4854,Bcnyl,10.907,49.486,564.044
4855,Afyrt,12.115,48.267,893.923
4856,Amoia,6.679,51.680,30.543
4857,Chuao,12.942,48.405,534.379
4858,Teaeo,9.672,52.736,821.954
4859,Dnxms,12.559,51.404,893.594
4860,Sjcps,12.221,51.984,689.010
4861,Zgjoh,6.370,51.137,626.725
4862,Fpgfc,7.644,49.701,683.727
4863,Jrmsp,7.913,54.254,776.370
4864,Xutbz,10.667,52.154,223.423
4865,Cztdu,14.707,51.167,904.798
4866,Aawxz,12.116,50.808,585.711
4867,Gohog,13.564,51.726,171.819
4868,Oeafu,12.246,51.006,536.224
4869,Vojfw,9.725,54.305,133.480
4870,Vlcnx,12.768,49.262,104.915
4871,Tmayc,8.695,52.612,637.715
4872,Knnge,12.858,51.430,804.427
4873,Yaqtb,10.462,50.265,866.960
4874,Unkqo,9.658,50.217,758.147
4875,Uktcn,9.011,48.849,227.824
4876,Exkuq,10.202,50.435,722.924
4877,Wecgr,6.592,51.352,686.155
4878,Uxcdf,8.597,52.731,206.714
4879,Yluib,14.482,52.612,558.554
4880,Ofzgp,13.861,51.234,694.215
4881,Wjvmv,8.600,49.764,856.232
4882,Zkuoy,12.505,48.440,610.354
4883,Qutat,10.349,51.878,53.168
4884,Mhnww,10.750,49.707,823.864
4885,Ywete,13.742,51.397,83.700
4886,Tajtg,10.759,53.127,827.294
4887,Uibjd,8.924,48.416,81.885
4888,Eslqx,8.219,50.125,105.179
4889,Bdhsj,8.053,48.380,255.433
4890,Syjcr,10.147,54.272,867.184
4891,Ijdnh,8.616,51.276,474.240
4892,Dhtzk,7.959,51.622,658.659
4893,Cusos,11.059,51.333,26.842
4894,Vohvw,9.489,54.500,964.787
4895,Gdiwh,13.072,52.046,232.327
4896,Lqkre,14.352,51.595,691.184
4897,Othsc,13.344,51.752,543.882
4898,Gwdfd,9.407,53.595,880.748
4899,Gmdee,11.199,52.383,942.035
4900,Cpyhs,12.664,52.477,277.818
4901,Nrzxz,9.456,54.620,222.483
4902,Mznuu,8.603,53.471,171.823
4903,Tygjb,9.015,48.385,616.798
4904,Mdvpq,6.972,51.415,480.835
4905,Quvyk,6.219,51.688,617.900
4906,Vjlll,10.638,53.825,656.627
4907,Ulnya,13.871,52.396,160.474
4908,Kupry,14.122,51.532,107.001
4909,Rrtfk,8.085,52.989,429.973
4910,Qxlwk,10.992,52.589,944.042
4911,Dtumu,13.835,51.065,211.693
4912,Htlvt,9.687,52.172,811.970
4913,Ksatm,13.517,54.740,896.726
4914,Ayibb,14.028,53.462,278.391
4915,Hhgft,7.770,53.785,607.754
4916,Nojki,11.399,51.998,614.947
4917,Nsblz,7.645,51.982,859.160
4918,Kcsft,7.111,52.690,164.339
4919,Yucza,11.350,49.991,301.710
4920,Deqns,7.342,49.844,611.232
4921,Eqdac,10.877,48.851,342.879
4922,Ulblg,7.787,50.531,799.104
4923,Choha,8.365,54.609,383.274
4924,Akitj,9.599,53.375,851.174
4925,Bvnnm,10.583,54.022,44.822
4926,Eemzz,13.306,54.323,247.961
4927,Sdaoo,9.204,54.494,540.138
4928,Syqen,13.656,51.726,414.155
4929,Vsous,8.062,49.767,798.743
4930,Jxdks,11.135,53.507,614.278
4931,Pwald,13.800,52.789,448.587
4932,Mqtwa,12.668,54.159,174.971
4933,Cajrc,7.254,52.228,866.828
4934,Dijak,12.743,53.162,112.217
4935,Zwltm,11.256,50.085,410.368
4936,Dtmxb,10.561,50.526,830.600
4937,Bvnlm,12.158,50.780,42.752
4938,Cxrek,7.513,52.191,183.950
4939,Cevih,10.732,51.764,174.980
4940,Xtsne,8.287,48.490,925.760
4941,Wtfzh,7.027,50.889,550.799
4942,Jvtbr,9.948,49.388,580.312
4943,Qjvji,13.095,52.364,188.483
4944,Yxihn,10.665,53.008,637.899
4945,Nduwy,12.710,51.619,670.237
4946,Qutev,13.554,51.462,314.982
4947,Erjiw,12.962,54.227,364.394
4948,Egexp,8.213,52.405,274.849
4949,Fvkoz,8.997,51.927,439.001
4950,Qarmw,8.195,48.996,265.614
4951,Uwver,13.538,53.625,420.482
4952,Dicyi,10.693,53.546,609.705
4953,Ohltz,10.484,51.411,588.474
4954,Sgzsv,8.805,49.643,812.701
4955,Zxbfq,13.788,52.447,598.509
4956,Eyexo,10.738,52.687,924.863
4957,Jhlab,13.447,48.795,257.388
4958,Rhqoj,14.703,51.245,794.697
4959,Vnzct,10.391,54.253,35.553
4960,Beyst,10.333,52.677,785.643
4961,Mgehb,10.875,54.504,825.113
4962,Xiruw,8.252,54.715,904.703
4963,Vkzdg,8.922,54.412,255.292
4964,Tbapx,11.839,48.682,755.385
4965,Laixb,9.163,50.852,322.572
4966,Hvjig,8.409,54.431,645.474
4967,Sehrx,11.937,50.067,814.370
4968,Yqgfx,8.935,52.210,163.043
4969,Cfyac,12.884,53.037,931.733
4970,Sczkv,9.180,53.796,787.803
4971,Bexok,9.807,49.792,812.460
4972,Ajjqd,7.280,51.011,377.053
4973,Dhsbc,12.120,53.815,407.010
4974,Vjqip,9.406,54.626,964.994
4975,Ohpzb,7.650,52.329,743.831
4976,Imegf,9.267,51.169,787.293
4977,Sezbn,7.129,50.814,142.755
4978,Ivvzw,13.797,53.490,932.420
4979,Zcefk,13.051,54.729,464.631
4980,Yghbr,7.564,50.646,391.359
4981,Ydxtt,11.469,48.536,943.082
4982,Wmwmq,13.764,54.024,230.978
4983,Sfnco,13.058,50.949,183.669
4984,Rkttg,7.056,49.285,217.220
4985,Pndyc,7.313,52.724,210.921
4986,Dwqka,7.300,53.571,819.052
4987,Grihd,11.213,54.400,510.469
4988,Qlaqe,9.059,53.553,224.293
4989,Hptbl,6.505,51.501,309.522
4990,Tlmsn,10.898,47.984,276.518
4991,Llpyw,12.007,51.057,674.651
4992,Bqgto,6.621,50.578,491.418
4993,Qyswi,12.016,51.487,153.396
4994,Jdiim,14.630,52.155,110.849
4995,Ndiff,10.002,49.409,527.815
4996,Nvgwu,6.722,50.362,717.780
4997,Rupyb,6.737,50.277,474.318
4998,Dmotv,9.192,49.168,950.078
4999,Wfvsp,9.087,49.872,944.897
5000,Okniv,13.315,51.267,182.736
5001,Vakrx,10.344,52.953,671.006
5002,Xbfpg,13.929,53.388,780.347
5003,Mfzzy,13.281,53.315,118.900
5004,Bjelf,7.606,53.003,803.116
5005,Tvpwc,10.112,49.820,316.162
5006,Uejhd,7.112,49.226,394.261
5007,Nhabh,8.133,50.906,403.074
5008,Ldwba,13.921,52.302,702.396
5009,Xrjwr,12.960,52.560,735.020
5010,Gjhbz,8.920,50.170,772.649
5011,Chjlv,8.345,49.338,98.022
5012,Etkks,10.031,52.097,856.545
5013,Hmypn,8.254,52.280,675.478
5014,Ltibz,10.198,49.906,495.049
5015,Kasxs,9.446,54.203,702.041
5016,Cedha,7.323,53.720,40.947
5017,Xqfzh,14.192,53.764,804.712
5018,Xpzri,7.694,50.493,686.423
5019,Abwfp,12.662,51.798,643.315
5020,Tdxoh,10.825,48.346,637.112
5021,Hszlt,10.055,54.404,436.804
5022,Prjot,13.643,53.760,296.976
5023,Lvdvs,7.508,50.690,13.484
5024,Eirbw,8.101,50.040,635.582
5025,Jhbcp,11.806,50.232,186.840
5026,Xontj,12.739,52.438,631.619
5027,Lsoih,8.370,54.258,952.445
5028,Gowfx,13.013,51.992,460.512
5029,Yvjna,12.547,54.127,842.660
5030,Ttypj,10.182,48.873,338.240
5031,Scrgy,11.957,52.785,172.954
5032,Ellop,8.585,50.618,308.408
5033,Pcdhz,9.173,52.955,304.023
5034,Fajms,8.674,50.715,379.508
5035,Laumo,8.009,49.353,425.725
5036,Gratc,12.104,52.387,773.697
5037,Kbxza,11.714,54.132,433.106
5038,Tglfk,7.694,52.240,827.189
5039,Nwykb,11.844,51.253,624.743
5040,Fbofb,7.429,49.456,542.326
5041,Hajmb,12.870,53.076,932.572
5042,Mplte,8.704,51.787,355.686
5043,Puvgo,9.429,51.702,168.508
5044,Cxudt,8.841,52.933,155.126
5045,Bmlco,8.153,48.701,386.570
5046,Qdbgf,13.764,51.007,622.331
5047,Bsekl,8.924,52.527,932.675
5048,Pbnlv,9.333,50.167,92.181
5049,Cokdu,9.252,49.058,183.063
5050,Zhjye,8.100,49.887,566.399
5051,Bbkko,9.890,47.858,378.644
5052,Ehcst,9.973,49.159,864.575
5053,Ercja,9.327,49.107,468.095
5054,Mwmdo,6.742,51.712,283.730
5055,Lgvpa,14.635,51.453,237.422
5056,Kbvdl,9.218,49.058,734.050
5057,Yugao,10.000,53.110,272.441
5058,Ngxxt,7.068,51.256,594.117
5059,Kmszp,12.946,53.413,439.981
5060,Nfkns,7.787,51.849,480.894
5061,Uukeq,11.237,48.288,429.774
5062,Xglua,9.010,49.696,343.897
5063,Qnzvx,8.894,48.958,301.046
5064,Yfsjy,8.340,50.583,892.810
5065,Tzmpc,11.744,47.967,106.610
5066,Wymie,8.420,51.013,857.437
5067,Wzzlu,9.016,53.421,903.202
5068,Teeuc,7.305,53.327,18.280
5069,Nhcww,8.191,51.552,603.887
5070,Nhqsh,7.344,49.390,697.998
5071,Leqkh,9.803,49.844,14.117
5072,Dmrsn,8.903,54.809,687.889
5073,Khiey,6.429,51.492,524.806
5074,Ccqzo,9.155,52.722,709.398
5075,Yupuy,12.941,52.916,525.153
5076,Gmszb,12.210,53.471,230.730
5077,Czhvj,7.331,51.510,477.295
5078,Jjolf,12.935,51.101,960.066
5079,Ilrxk,13.297,52.367,814.964
5080,Jjpxh,7.690,53.649,530.584
5081,Izcqq,7.320,51.915,107.083
5082,Dwpml,11.632,53.515,209.518
5083,Tuaxj,8.497,49.564,293.616
5084,Jkxjn,9.329,53.713,647.626
5085,Dezbk,12.879,54.517,863.602
5086,Cnvcd,6.292,51.082,797.302
5087,Yvmfz,11.266,53.653,856.127
5088,Hlxuj,13.457,51.180,135.605
5089,Qyicu,9.183,54.713,896.319
5090,Okfso,7.816,52.725,473.663
5091,Wiakj,10.909,51.967,376.054
5092,Qcyxc,10.462,48.758,809.262
5093,Xbmgt,13.750,52.567,627.536
5094,Klkgo,9.121,48.110,807.078
5095,Upalg,12.138,52.477,313.072
5096,Geqvz,12.147,49.956,407.027
5097,Imwtn,8.123,51.989,681.902
5098,Khpjm,7.973,51.512,709.420
5099,Ccabc,11.223,53.594,937.063
5100,Gzenb,13.913,51.264,90.178
5101,Yaaoa,9.710,52.161,242.992
5102,Wases,7.538,52.717,711.079
5103,Nirbb,7.395,53.469,702.369
5104,Hdoyp,9.831,52.244,859.649
5105,Ekaos,9.953,50.907,309.138
5106,Mjxgz,11.459,51.627,348.326
5107,Rgidz,12.853,53.204,934.940
5108,Hfrol,12.398,53.160,911.222
5109,Savpc,11.072,51.571,935.112
5110,Ouecp,14.214,53.071,205.063
5111,Wkbuj,14.115,52.968,450.696
5112,Udzpm,9.802,49.697,340.989
5113,Zzysn,7.583,53.735,820.078
5114,Hfsnr,11.839,52.466,421.624
5115,Lrczt,10.436,49.265,581.342
5116,Lzixv,7.737,52.121,480.015
5117,Nvrvd,11.851,50.331,357.106
5118,Pkzwz,11.162,51.551,750.640
5119,Rfapn,13.773,51.299,-2.729
5120,Qzigo,9.500,51.227,197.152
5121,Spgva,9.651,51.676,590.725
5122,Yhtzn,10.757,52.542,111.886
5123,Ybyxe,13.547,54.774,114.758
5124,Sjndj,11.824,51.298,272.950
5125,Pegtg,12.940,53.496,460.758
5126,Vcinq,11.955,50.132,641.391
5127,Pljpg,9.250,50.807,729.569
5128,Chjwq,7.164,49.195,630.299
5129,Ebpkb,8.907,54.269,587.246
5130,Uexil,8.816,50.985,382.543
5131,Jwund,8.043,51.444,653.685
5132,Hzzpt,12.919,51.647,285.894
5133,Lhivk,13.121,53.517,20.754
5134,Ubiez,8.419,52.065,713.007
5135,Dheme,10.856,52.322,550.352
5136,Nscsb,9.277,48.863,156.725
5137,Nfqgr,14.374,51.506,554.740
5138,Ojohj,10.594,48.078,920.860
5139,Opzym,8.698,53.468,817.064
5140,Fnuxb,14.057,52.887,935.728
5141,Ljizg,9.906,49.783,324.337
5142,Evzpl,13.946,51.213,126.396
5143,Qwxrm,7.777,49.915,824.120
5144,Tqntm,10.811,51.340,637.460
5145,Ttpzk,13.701,52.590,694.601
5146,Ejkew,13.096,54.176,678.340
5147,Watzs,9.563,54.388,315.780
5148,Mhcnx,14.024,52.928,326.486
5149,Seyno,8.045,52.684,177.690
5150,Wpjzo,9.567,48.113,875.026
5151,Dtlgk,9.946,50.591,278.713
5152,Mhsre,11.513,48.789,1.279
5153,Sydlc,12.928,52.237,124.843
5154,Tkzia,8.495,49.970,671.961
5155,Fdbta,7.335,50.912,91.656
5156,Bhybx,12.860,54.182,352.815
5157,Eting,14.025,53.956,72.738
5158,Zobvq,11.430,54.355,617.395
5159,Aornu,14.130,53.584,482.879
5160,Dhvxs,9.819,52.185,24.335
5161,Kvtkw,9.891,54.672,819.036
5162,Ojgro,10.283,49.621,15.632
5163,Sjtug,6.332,51.806,233.581
5164,Flnze,7.793,50.397,263.821
5165,Birbk,13.451,54.166,849.598
5166,Pfblf,12.618,50.522,7.867
5167,Wjnwk,8.820,49.049,105.630
5168,Kbvzv,10.644,48.357,262.047
5169,Xujiu,13.812,51.267,935.538
5170,Dliao,8.488,53.684,502.519
5171,Ccgkj,7.489,52.114,687.809
5172,Pcpht,11.546,48.703,435.546
5173,Kohoc,12.167,53.816,842.410
5174,Grszi,8.938,51.954,637.854
5175,Dmpuz,10.348,47.826,418.655
5176,Wonqd,7.639,53.686,149.551
5177,Bdhqr,13.131,48.500,270.946
5178,Lsrvj,9.962,47.656,881.874
5179,Mpzyw,12.414,49.421,538.976
5180,Tuoct,11.144,47.532,752.283
5181,Yhpym,9.184,49.559,947.990
5182,Gajej,7.574,49.632,790.782
5183,Kddvd,10.117,47.611,697.524
5184,Jofob,10.899,53.665,794.560
5185,Lynbo,10.580,48.389,786.686
5186,Cmooy,8.604,52.959,609.915
5187,Afykk,12.737,51.454,930.915
5188,Rbowu,11.136,49.542,910.834
5189,Qxlrn,11.931,50.310,355.336
5190,Gchcs,10.946,47.747,93.177
5191,Grhpx,9.278,54.436,304.222
5192,Cqkmt,8.397,52.191,575.111
5193,Glulf,9.172,47.871,404.515
5194,Qhcch,10.749,49.054,349.689
5195,Bmjhm,11.238,52.117,759.132
5196,Bbnfl,10.533,50.366,378.602
5197,Fjsze,7.924,53.598,280.901
5198,Tynkw,10.955,51.976,65.553
5199,Rpqvj,7.770,52.282,525.898
5200,Ieuex,10.001,49.824,424.555
5201,Tznwl,8.830,49.516,707.254
5202,Jjdcn,9.830,52.546,113.612
5203,Bbstq,7.676,51.789,871.552
5204,Rhcap,9.843,52.368,125.928
5205,Czsab,13.454,53.719,663.910
5206,Cbqmo,9.087,52.866,163.179
5207,Vfbkx,10.677,53.545,390.765
5208,Vxhgi,13.517,52.225,740.245
5209,Oycme,11.504,48.616,511.223
5210,Qexcq,6.382,50.898,845.724
5211,Ybzog,10.331,47.629,449.287
5212,Kauzf,9.654,48.115,470.291
5213,Pcgnh,11.832,52.705,729.000
5214,Nudud,10.708,49.741,360.611
5215,Equvn,10.644,51.106,108.282
5216,Tyecz,8.773,51.618,840.514
5217,Lqxsd,8.918,53.645,503.341
5218,Ewtvj,10.052,48.904,649.574
5219,Njkbr,10.542,51.859,207.463
5220,Ojuje,10.085,48.823,271.872
5221,Tuzob,12.740,47.823,801.066
5222,Fogdm,11.129,53.889,765.240
5223,Ailbv,14.056,53.608,181.342
5224,Qjffy,10.965,50.197,196.900
5225,Rsedx,14.427,52.256,597.015
5226,Qhjrw,11.799,49.861,580.648
5227,Jtcqc,8.155,50.260,554.864
5228,Rcssh,9.756,53.566,554.128
5229,Kefes,11.856,49.093,183.933
5230,Owdpz,11.996,49.547,771.984
5231,Nyedw,7.044,50.730,902.433
5232,Juoxi,9.941,51.967,277.787
5233,Cksml,7.119,52.146,658.130
5234,Fdkjr,13.573,53.061,200.436
5235,Xjpvt,13.879,51.415,818.414
5236,Qpkox,11.299,51.308,330.416
5237,Jsgag,14.770,50.877,367.926
5238,Ojuvg,9.103,48.036,309.967
5239,Atzdv,7.199,52.366,194.411
5240,Xzqje,13.344,51.222,467.490
5241,Xwlmu,10.638,52.201,591.840
5242,Auroo,11.341,54.073,816.294
5243,Thcwh,11.452,51.608,459.895
5244,Otpbs,12.983,52.910,293.923
5245,Sirid,9.686,48.524,760.346
5246,Wjlig,8.696,48.905,138.304
5247,Jyqpq,6.481,50.595,672.432
5248,Lshwy,11.712,51.091,664.157
5249,Rrikc,10.121,49.076,200.133
5250,Xhobf,7.555,54.260,855.023
5251,Fliao,12.859,51.475,139.050
5252,Dxnwl,12.754,47.923,704.849
5253,Hebik,8.194,49.667,388.101
5254,Yjfpo,9.248,54.513,674.601
5255,Ijqwc,11.993,51.106,749.210
5256,Ihdnp,7.264,50.967,548.868
5257,Bazwx,13.292,51.895,954.397
5258,Icxnv,10.261,49.863,234.607
5259,Dzbxd,13.641,51.187,706.987
5260,Cnumy,13.600,53.208,318.771
5261,Ekdns,9.986,49.120,845.313
5262,Kidoa,14.066,50.951,300.829
5263,Lgqet,11.783,49.200,153.812
5264,Ssyso,8.933,49.788,369.455
5265,Xhkda,9.031,50.408,258.641
5266,Sglvu,7.459,51.574,308.989
5267,Pxgql,10.422,52.727,895.451
